grain_ID,grain_R,grain_asp_small,grain_asp,KDE_radius,KDE_radius frequency,KDE_grainasp,KDE_asp,Volume
454,46.22396685,0.586277457,1.705677045,,,,,0
455,24.91393743,0.711539284,1.40540378,,,,,0
456,27.49519921,0.801036755,1.248382166,,,,,0
457,4.886025119,0.742685302,1.346465316,,,,,0
458,26.23633223,0.730188422,1.369509527,,,,,0
459,14.10473959,0.599798026,1.667227894,,,,,0
460,18.92349392,0.771318892,1.296480626,,,,,0
461,30.4479481,0.576217613,1.735455456,,,,,0
462,17.6168141,0.981048988,1.019317091,,,,,0
463,20.92070968,0.85010715,1.176322302,,,,,0
464,19.18451995,0.968648867,1.032365838,,,,,0
465,17.15915629,0.796412273,1.255631076,,,,,0
466,10.26555338,0.470511564,2.125346275,,,,,0
467,8.462843753,0.731253046,1.367515672,,,,,0
468,43.24431271,0.46698091,2.14141516,,,,,0
469,16.50917442,0.473405271,2.112355019,,,,,0
470,12.13335577,0.66484943,1.504099959,,,,,0
471,22.39057996,0.684064263,1.461850962,,,,,0
472,17.21702882,0.761399283,1.313371344,,,,,0
473,9.356025796,0.617147788,1.620357423,,,,,0
474,54.62742153,0.661318691,1.512130254,,,,,0
475,13.52879095,0.768706245,1.300887052,,,,,0
476,19.13259964,0.589319024,1.696873779,,,,,0
477,16.92568751,0.626481942,1.596215203,,,,,0
478,30.51321709,0.648455855,1.542125022,,,,,0
479,11.71627664,0.454935888,2.198111924,,,,,0
480,31.28582586,0.874900261,1.142987429,,,,,0
481,11.28379167,0.618428785,1.617001058,,,,,0
482,7.978845608,0.428344065,2.334571858,,,,,0
483,6.307831305,0.644989233,1.550413479,,,,,0
484,6.307831305,0.644989233,1.550413479,,,,,0
485,19.02833402,0.708936982,1.410562611,,,,,0
486,47.45568928,0.612733509,1.632030867,,,,,0
487,16.44881161,0.739070256,1.35305134,,,,,0
488,4.46031029,0.557912281,1.792396465,,,,,0
489,52.11123887,0.426849656,2.342745243,,,,,0
490,15.45096808,0.784372474,1.274904505,,,,,0
491,29.82076868,0.636275188,1.571647014,,,,,0
492,27.3501048,0.692661174,1.443707309,,,,,0
493,11.08806493,0.450877112,2.21789923,,,,,0
494,11.96826841,0.333878525,2.995101289,,,,,0
495,25.15235374,0.795859694,1.256502884,,,,,0
496,19.99691963,0.765379349,1.306541653,,,,,0
497,20.58518972,0.795013042,1.257841,,,,,0
498,49.42700048,0.753863054,1.326500874,,,,,0
499,18.49819255,0.586500343,1.70502884,,,,,0
500,36.01545205,0.484808881,2.062668483,,,,,0
501,28.76813696,0.46978821,2.128618766,,,,,0
502,42.14934225,0.443984538,2.252330686,,,,,0
503,24.83395668,0.852669454,1.172787409,,,,,0
504,29.45156091,0.725942774,1.37751905,,,,,0
505,28.87168188,0.504655998,1.981547833,,,,,0
506,40.16343689,0.749190803,1.33477346,,,,,0
507,23.6017436,0.788174364,1.26875479,,,,,0
508,6.909882989,0.458211433,2.182398621,,,,,0
509,29.61995314,0.791396429,1.263589224,,,,,0
510,29.58635136,0.707701126,1.413025871,,,,,0
511,8.559662832,0.673210694,1.485419066,,,,,0
512,47.65644782,0.428024605,2.336314288,,,,,0
513,13.81976598,0.294197823,3.399073416,,,,,0
514,20.14559766,0.576388041,1.734942311,,,,,0
515,33.55623969,0.679625958,1.471397594,,,,,0
516,13.23141857,0.582817387,1.715803306,,,,,0
517,35.51015842,0.752349798,1.329168962,,,,,0
518,47.19294953,0.474540486,2.107301756,,,,,0
519,9.356025796,0.536359271,1.864421953,,,,,0
520,6.909882989,0.458211433,2.182398621,,,,,0
521,13.81976598,0.65857829,1.518422358,,,,,0
522,7.978845608,0.841505129,1.188346886,,,,,0
523,25.70005863,0.982043945,1.01828437,,,,,0
524,25.23132522,0.640881685,1.560350409,,,,,0
525,13.56550415,0.84795451,1.179308546,,,,,0
526,26.76186174,0.925483803,1.080515939,,,,,0
527,30.02024093,0.583487602,1.713832473,,,,,0
528,23.43255329,0.496957811,2.01224325,,,,,0
529,34.66438836,0.833006507,1.200470815,,,,,0
530,6.688276756,0.698608324,1.431417241,,,,,0
531,13.30418395,0.546728154,1.829062564,,,,,0
532,12.2962269,0.598719945,1.670229978,,,,,0
533,3.989422804,0.553083809,1.80804425,,,,,0
534,18.49819255,0.715474312,1.397674218,,,,,0
535,14.65807536,0.402017487,2.487453986,,,,,0
536,25.38853126,0.939660364,1.064214304,,,,,0
537,48.73794749,0.832908707,1.200611774,,,,,0
538,4.886025119,0.742685302,1.346465316,,,,,0
539,13.81976598,0.414179186,2.41441394,,,,,0
540,6.909882989,0.696363578,1.436031451,,,,,0
541,21.48369928,0.599385727,1.668374729,,,,,0
542,18.92349392,0.409140364,2.444148974,,,,,0
543,15.95769122,0.91241356,1.095994233,,,,,0
544,21.6681121,0.808202025,1.237314395,,,,,0
545,7.978845608,0.850178602,1.17622344,,,,,0
546,14.38406848,0.683061268,1.463997518,,,,,0
547,8.920620581,0.607668648,1.645633692,,,,,0
548,44.55847748,0.421563319,2.372122891,,,,,0
549,21.71397059,0.91506483,1.092818746,,,,,0
550,30.51321709,0.689371785,1.450596067,,,,,0
551,18.13615769,0.641333873,1.559250247,,,,,0
552,15.45096808,0.551638353,1.812781861,,,,,0
553,20.72964897,0.826816026,1.209458898,,,,,0
554,30.25129622,0.622337778,1.606844443,,,,,0
555,6.307831305,0.644989233,1.550413479,,,,,0
556,3.989422804,0.553083809,1.80804425,,,,,0
557,18.71205159,0.784434815,1.274803184,,,,,0
558,8.920620581,0.547207326,1.827460914,,,,,0
559,23.47496519,0.627553995,1.593488381,,,,,0
560,22.03230756,0.704004019,1.420446436,,,,,0
561,37.84698783,0.734035632,1.362331685,,,,,0
562,7.978845608,0.699777752,1.42902514,,,,,0
563,13.52879095,0.761089522,1.313905883,,,,,0
564,17.6168141,0.727075958,1.375372118,,,,,0
565,15.95769122,0.772333431,1.294777566,,,,,0
566,28.10349454,0.723797415,1.381602061,,,,,0
567,7.463526652,0.991975285,1.008089632,,,,,0
568,27.49519921,0.788172567,1.268757683,,,,,0
569,21.85096861,0.904224411,1.105920154,,,,,0
570,10.64884486,0.603002138,1.658368913,,,,,0
571,8.224405803,0.822431165,1.21590723,,,,,0
572,18.49819255,0.810066318,1.23446683,,,,,0
573,4.886025119,0.391394258,2.554968502,,,,,0
574,25.70005863,0.977963343,1.022533214,,,,,0
575,6.307831305,0.644989233,1.550413479,,,,,0
576,22.03230756,0.934651098,1.069917964,,,,,0
577,32.86737252,0.719486035,1.389881041,,,,,0
578,36.53644872,0.312659235,3.198370268,,,,,0
579,11.36902932,0.562986342,1.776242024,,,,,0
580,22.39057996,0.670940749,1.490444575,,,,,0
581,6.909882989,0.525193753,1.904059205,,,,,0
582,31.53915653,0.417744226,2.393809268,,,,,0
583,51.16736083,0.499544858,2.001822225,,,,,0
584,21.98711304,0.609722064,1.640091541,,,,,0
585,23.93653682,0.819518638,1.220228502,,,,,0
586,27.20423653,0.549308112,1.820471931,,,,,0
587,12.61566261,0.429830746,2.326497137,,,,,0
588,12.61566261,0.663072295,1.508131175,,,,,0
589,20.34214473,0.695703657,1.437393624,,,,,0
590,37.84698783,0.854089633,1.170837301,,,,,0
591,38.57588259,0.562196756,1.778736696,,,,,0
592,16.20511204,0.761195372,1.313723174,,,,,0
593,20.24410972,0.668818737,1.495173423,,,,,0
594,10.17107236,0.482230115,2.073698776,,,,,0
595,18.92349392,0.533292984,1.875141866,,,,,0
596,13.23141857,0.88247382,1.133178093,,,,,0
597,30.51321709,0.892990121,1.119833217,,,,,0
598,3.989422804,0.553083809,1.80804425,,,,,0
599,14.38406848,0.682807732,1.46454112,,,,,0
600,26.31205052,0.799581775,1.250653818,,,,,0
601,23.26213246,0.731653891,1.366766463,,,,,0
602,12.2962269,0.630409792,1.586269777,,,,,0
603,20.14559766,0.773968133,1.292042859,,,,,0
604,17.15915629,0.824337593,1.213095227,,,,,0
605,22.30155145,0.652243755,1.533169146,,,,,0
606,20.34214473,0.750514456,1.332419372,,,,,0
607,21.85096861,0.687158226,1.455268905,,,,,0
608,9.031439992,0.780772952,1.280782074,,,,,0
609,14.0076055,0.522036233,1.915575848,,,,,0
610,18.49819255,0.734946922,1.360642476,,,,,0
611,32.89762321,0.851370996,1.174576071,,,,,0
612,17.38949085,0.712935123,1.402652174,,,,,0
613,7.978845608,0.544337921,1.837094132,,,,,0
614,17.84124116,0.881590922,1.13431295,,,,,0
615,37.31763326,0.83470025,1.198034863,,,,,0
616,27.20423653,0.759726783,1.316262665,,,,,0
617,21.48369928,0.565368959,1.768756464,,,,,0
618,29.61995314,0.724402866,1.380447326,,,,,0
619,11.96826841,0.614355998,1.627720739,,,,,0
620,12.92720736,0.500195895,1.999216728,,,,,0
621,19.94711402,0.656230577,1.523854625,,,,,0
622,4.886025119,0.742685302,1.346465316,,,,,0
623,38.52427604,0.766066483,1.305369732,,,,,0
624,23.93653682,0.708534099,1.411364678,,,,,0
625,22.56758334,0.688471749,1.452492425,,,,,0
626,28.38524087,0.689003228,1.451372011,,,,,0
627,30.05335758,0.830997466,1.203373104,,,,,0
628,11.28379167,0.839382447,1.191352051,,,,,0
629,13.52879095,0.56142391,1.781185272,,,,,0
630,10.92548431,0.581364839,1.720090266,,,,,0
631,36.12575997,0.602939496,1.658541207,,,,,0
632,24.26671155,0.781163076,1.280142432,,,,,0
633,25.73873444,0.462964292,2.159993801,,,,,0
634,16.56931733,0.578035424,1.72999778,,,,,0
635,20.92070968,0.681858313,1.466580346,,,,,0
636,12.2962269,0.496226802,2.015207556,,,,,0
637,22.91748922,0.737140899,1.356592751,,,,,0
638,15.19126945,0.384663334,2.599675901,,,,,0
639,22.56758334,0.758464679,1.318452959,,,,,0
640,12.2962269,0.714404712,1.399766803,,,,,0
641,23.3048545,0.863882038,1.157565449,,,,,0
642,11.96826841,0.562078314,1.779111515,,,,,0
643,21.11004123,0.869007665,1.150737836,,,,,0
644,9.772050238,0.475878099,2.101378486,,,,,0
645,25.07313353,0.648823926,1.54125019,,,,,0
646,7.463526652,0.991975285,1.008089632,,,,,0
647,25.23132522,0.562272055,1.778498487,,,,,0
648,20.92070968,0.79816419,1.252875051,,,,,0
649,52.7656781,0.428211217,2.335296137,,,,,0
650,34.66438836,0.734120905,1.362173442,,,,,0
651,15.45096808,0.50969206,1.961968958,,,,,0
652,28.76813696,0.803089684,1.245190942,,,,,0
653,16.20511204,0.812400127,1.230920536,,,,,0
654,21.48369928,0.727915661,1.373785528,,,,,0
655,15.45096808,0.610947274,1.636802457,,,,,0
656,11.96826841,0.80887709,1.23628177,,,,,0
657,45.74808741,0.771117218,1.296819701,,,,,0
658,3.989422804,0.553083809,1.80804425,,,,,0
659,19.33944457,0.668748587,1.495330262,,,,,0
660,42.26717682,0.412647242,2.423377401,,,,,0
661,44.42433223,0.703206587,1.422057214,,,,,0
662,14.65807536,0.675043968,1.481384988,,,,,0
663,16.20511204,0.934173584,1.070464866,,,,,0
664,59.74152324,0.532091436,1.879376234,,,,,0
665,14.99354385,0.57521191,1.738489732,,,,,0
666,6.307831305,0.644989233,1.550413479,,,,,0
667,27.92595963,0.813718589,1.228926084,,,,,0
668,26.16039478,0.667651118,1.49778825,,,,,0
669,3.989422804,0.553083809,1.80804425,,,,,0
670,8.920620581,0.760118717,1.315583971,,,,,0
671,15.95769122,0.544500038,1.836547162,,,,,0
672,10.17107236,0.605544966,1.651405027,,,,,0
673,10.55502061,0.773553428,1.29273553,,,,,0
674,15.25660854,0.25306464,3.951559564,,,,,0
675,14.99354385,0.900392407,1.110626869,,,,,0
676,17.49209446,0.834722392,1.198003084,,,,,0
677,5.085536181,0.70900982,1.410417701,,,,,0
678,20.92070968,0.822412431,1.215934927,,,,,0
679,24.10218957,0.721618608,1.385773578,,,,,0
680,18.06287998,0.750774196,1.331958403,,,,,0
681,28.10349454,0.721391207,1.386210409,,,,,0
682,30.3825389,0.94018186,1.063624009,,,,,0
683,17.84124116,0.681660021,1.467006966,,,,,0
684,15.45096808,0.993087447,1.006960669,,,,,0
685,51.51610113,0.701648922,1.425214189,,,,,0
686,23.43255329,0.69095082,1.447281009,,,,,0
687,23.17645212,0.794393682,1.258821693,,,,,0
688,3.989422804,0.553083809,1.80804425,,,,,0
689,14.10473959,0.481181153,2.078219385,,,,,0
690,20.72964897,0.660953699,1.512965282,,,,,0
691,8.462843753,0.638662836,1.565771395,,,,,0
692,24.5924538,0.604454761,1.654383529,,,,,0
693,11.28379167,0.443443756,2.255077417,,,,,0
694,6.307831305,0.406204625,2.461813429,,,,,0
695,18.92349392,0.749515383,1.334195431,,,,,0
696,34.77898169,0.666288977,1.500850283,,,,,0
697,16.68895295,0.754734473,1.324969291,,,,,0
698,95.16257805,0.602833311,1.65883335,,,,,0
699,18.06287998,0.753631038,1.326909256,,,,,0
700,12.61566261,0.552915682,1.808594026,,,,,0
701,7.463526652,0.753429555,1.327264099,,,,,0
702,35.17711874,0.781343762,1.279846399,,,,,0
703,30.96624827,0.886043539,1.12861271,,,,,0
704,14.9270533,0.619677184,1.613743454,,,,,0
705,23.26213246,0.903247961,1.107115702,,,,,0
706,25.23132522,0.603256928,1.657668489,,,,,0
707,35.79381639,0.767478269,1.302968488,,,,,0
708,7.145782736,0.431460461,2.317709481,,,,,0
709,16.68895295,0.949312389,1.053394027,,,,,0
710,12.92720736,0.599994943,1.666680715,,,,,0
711,28.62949453,0.622326182,1.606874383,,,,,0
712,13.23141857,0.729243896,1.371283333,,,,,0
713,20.34214473,0.853261694,1.17197339,,,,,0
714,18.76513553,0.637992217,1.567417241,,,,,0
715,11.96826841,0.80887709,1.23628177,,,,,0
716,3.989422804,0.553083809,1.80804425,,,,,0
717,32.53275844,0.669392877,1.493891007,,,,,0
718,15.95769122,0.625948946,1.597574382,,,,,0
719,10.26840542,0.811378108,1.232471015,,,,,0
720,23.68588555,0.751127122,1.331332568,,,,,0
721,27.49519921,0.951973279,1.050449652,,,,,0
722,6.909882989,0.458211433,2.182398621,,,,,0
723,3.989422804,0.553083809,1.80804425,,,,,0
724,19.54410048,0.545364093,1.833637403,,,,,0
725,23.76972966,0.701111367,1.426306927,,,,,0
726,31.1902964,0.550863103,1.815333056,,,,,0
727,25.23132522,0.768158765,1.301814216,,,,,0
728,36.37272968,0.811000172,1.233045361,,,,,0
729,13.96297981,0.801272685,1.248014587,,,,,0
730,6.307831305,0.644989233,1.550413479,,,,,0
731,18.28183198,0.716649832,1.395381615,,,,,0
732,34.75036879,0.720666867,1.387603684,,,,,0
733,21.34434409,0.930543938,1.074640282,,,,,0
734,15.45096808,0.774635787,1.290929257,,,,,0
735,20.14559766,0.858019147,1.165475157,,,,,0
736,23.6017436,0.4209161,2.375770375,,,,,0
737,27.92595963,0.859539216,1.16341405,,,,,0
738,20.9371183,0.428153754,2.335609558,,,,,0
739,12.2962269,0.629997505,1.587307873,,,,,0
740,8.920620581,0.362706027,2.757053719,,,,,0
741,32.28722468,0.499990608,2.000037568,,,,,0
742,8.462843753,0.731253046,1.367515672,,,,,0
743,13.81976598,0.486589571,2.055120085,,,,,0
744,13.81976598,0.510293159,1.959657862,,,,,0
745,33.61547406,0.773888664,1.292175537,,,,,0
746,21.6681121,0.674748893,1.482032814,,,,,0
747,23.43255329,0.609936195,1.639515754,,,,,0
748,33.73363074,0.78264329,1.277721298,,,,,0
749,8.462843753,0.636955204,1.569969118,,,,,0
750,23.41131853,0.686528087,1.456604644,,,,,0
751,15.12564811,0.735233566,1.360112006,,,,,0
752,10.92548431,0.628380738,1.591391873,,,,,0
753,30.31698858,0.622444858,1.606568014,,,,,0
754,20.46331259,0.757963608,1.319324556,,,,,0
755,13.23141857,0.702095674,1.424307309,,,,,0
756,18.71205159,0.926242496,1.079630879,,,,,0
757,10.55502061,0.561066215,1.782320826,,,,,0
758,22.39057996,0.943902965,1.059430934,,,,,0
759,29.18011216,0.831504348,1.202639532,,,,,0
760,33.37790589,0.699951259,1.428670908,,,,,0
761,17.15915629,0.458256277,2.182185059,,,,,0
762,19.99691963,0.796630707,1.255286786,,,,,0
763,8.462843753,0.786889423,1.270826587,,,,,0
764,4.886025119,0.742685302,1.346465316,,,,,0
765,16.92568751,0.819167418,1.220751679,,,,,0
766,17.84124116,0.70444416,1.419558933,,,,,0
767,33.37790589,0.568786193,1.758129877,,,,,0
768,15.45096808,0.678139196,1.474623509,,,,,0
769,27.0575819,0.500169915,1.99932057,,,,,0
770,28.35017571,0.823908042,1.213727684,,,,,0
771,42.99054287,0.648910737,1.541044004,,,,,0
772,3.989422804,0.553083809,1.80804425,,,,,0
773,13.81976598,0.474877974,2.105804134,,,,,0
774,21.39089669,0.628051613,1.592225829,,,,,0
775,11.28379167,0.893683725,1.118964095,,,,,0
776,19.74663542,0.470689815,2.124541401,,,,,0
777,19.33944457,0.645092818,1.550164523,,,,,0
778,47.11911986,0.393129533,2.54369086,,,,,0
779,18.30384191,0.562002869,1.779350347,,,,,0
780,26.84536229,0.467805117,2.137642287,,,,,0
781,6.909882989,0.605609944,1.65122784,,,,,0
782,27.63953196,0.601193167,1.663358892,,,,,0
783,15.95769122,0.91241356,1.095994233,,,,,0
784,13.81976598,0.590157657,1.694462468,,,,,0
785,13.81976598,0.684871789,1.460127306,,,,,0
786,27.92595963,0.742196325,1.347352401,,,,,0
787,27.92595963,0.727370187,1.374815765,,,,,0
788,17.72938275,0.843887385,1.184992237,,,,,0
789,31.38106452,0.754282562,1.325763117,,,,,0
790,24.5924538,0.820702315,1.218468598,,,,,0
791,6.909882989,0.696363578,1.436031451,,,,,0
792,20.14559766,0.808862553,1.236303989,,,,,0
793,14.65807536,0.379095907,2.637854908,,,,,0
794,17.15915629,0.823812589,1.213868316,,,,,0
795,11.28379167,0.662079644,1.510392306,,,,,0
796,15.95769122,0.754059105,1.326155992,,,,,0
797,4.886025119,0.742685302,1.346465316,,,,,0
798,18.49819255,0.591700544,1.690044078,,,,,0
799,23.76972966,0.659554562,1.51617479,,,,,0
800,13.81976598,0.630811627,1.585259302,,,,,0
801,23.26213246,0.667475743,1.498181786,,,,,0
802,8.102556018,0.556881032,1.795715677,,,,,0
803,22.21216612,0.942349547,1.061177355,,,,,0
804,14.10473959,0.862886416,1.158901081,,,,,0
805,29.31615071,0.812801858,1.230312149,,,,,0
806,17.04282169,0.695616835,1.437573028,,,,,0
807,15.70637329,0.348103438,2.872709345,,,,,0
808,10.92548431,0.696416571,1.435922179,,,,,0
809,28.62949453,0.843267682,1.185863068,,,,,0
810,15.19126945,0.454017469,2.20255842,,,,,0
811,21.34434409,0.816319001,1.225011299,,,,,0
812,4.886025119,0.742685302,1.346465316,,,,,0
813,11.3716046,0.733012643,1.364232949,,,,,0
814,23.09045386,0.830470634,1.204136496,,,,,0
815,11.96826841,0.661036988,1.512774652,,,,,0
816,7.463526652,0.707078241,1.414270646,,,,,0
817,23.26213246,0.784369146,1.274909913,,,,,0
818,26.79900522,0.807913346,1.237756506,,,,,0
819,13.81976598,0.687896219,1.453707656,,,,,0
820,16.20511204,0.801576448,1.247541644,,,,,0
821,18.28183198,0.608632109,1.643028662,,,,,0
822,15.20987203,0.418268079,2.390811183,,,,,0
823,10.93841749,0.509183959,1.963926754,,,,,0
824,45.98664269,0.619069814,1.615326701,,,,,0
825,32.31801841,0.657395444,1.521154442,,,,,0
826,8.462843753,0.535814395,1.866317908,,,,,0
827,20.72964897,0.522495475,1.913892173,,,,,0
828,24.75371752,0.577602153,1.731295486,,,,,0
829,9.356025796,0.730928668,1.36812256,,,,,0
830,35.68248232,0.773479877,1.292858456,,,,,0
831,12.61566261,0.593317586,1.68543799,,,,,0
832,7.978845608,0.699777752,1.42902514,,,,,0
833,5.641895835,0.683024099,1.464077185,,,,,0
834,10.55502061,0.614844254,1.626428146,,,,,0
835,25.54476985,0.817088762,1.223857243,,,,,0
836,28.06807739,0.836549237,1.195386901,,,,,0
837,12.2962269,0.675042937,1.48138725,,,,,0
838,36.5092132,0.839254826,1.191533213,,,,,0
839,35.00704303,0.859296099,1.163743209,,,,,0
840,23.76972966,0.842314495,1.187205023,,,,,0
841,12.36306189,0.664313131,1.505314215,,,,,0
842,40.34259456,0.374812796,2.667998562,,,,,0
843,17.15915629,0.703654871,1.42115125,,,,,0
844,33.96871115,0.789452186,1.26670116,,,,,0
845,40.48821945,0.637874189,1.567707264,,,,,0
846,19.64562895,0.950899354,1.051636007,,,,,0
847,30.77290872,0.7736045,1.292650184,,,,,0
848,18.92349392,0.721049523,1.386867293,,,,,0
849,13.2439424,0.687081986,1.455430387,,,,,0
850,7.463526652,0.991975285,1.008089632,,,,,0
851,10.17107236,0.917471663,1.08995192,,,,,0
852,12.2962269,0.765672531,1.306041369,,,,,0
853,9.701939615,0.896121353,1.11592029,,,,,0
854,19.7969454,0.822242939,1.216185573,,,,,0
855,14.17508785,0.478943482,2.087929028,,,,,0
856,35.12051835,0.631229613,1.584209579,,,,,0
857,17.15915629,0.630469256,1.586120165,,,,,0
858,28.20947918,0.601333394,1.662971008,,,,,0
859,11.96826841,0.496862012,2.012631224,,,,,0
860,23.76972966,0.703714884,1.421030054,,,,,0
861,10.92548431,0.778840075,1.283960638,,,,,0
862,17.38949085,0.673704207,1.484330941,,,,,0
863,27.56746004,0.626261713,1.596776523,,,,,0
864,11.63106623,0.567752363,1.761331287,,,,,0
865,29.04343641,0.730243997,1.3694053,,,,,0
866,21.6681121,0.82755112,1.208384565,,,,,0
867,7.37149215,0.565305554,1.768954848,,,,,0
868,19.33944457,0.953331495,1.048953072,,,,,0
869,44.80336728,0.805909867,1.240833548,,,,,0
870,11.28379167,0.781542493,1.279520958,,,,,0
871,43.12914789,0.771953445,1.295414907,,,,,0
872,18.89719301,0.547307752,1.827125592,,,,,0
873,17.10108792,0.813436802,1.229351804,,,,,0
874,18.71205159,0.809189703,1.235804159,,,,,0
875,26.31205052,0.575772757,1.736796312,,,,,0
876,15.95769122,0.689241452,1.45087037,,,,,0
877,16.68895295,0.636766662,1.570433975,,,,,0
